"match_id","home_team","home_score","away_score","away_team","date"
"1273","Stormers",16,19,"Bulls","2011-06-12 06:10:00"
"1274","Blues",33,16,"Highlanders","2011-06-17 21:35:00"
"1275","Rebels",24,27,"Force","2011-06-17 23:40:00"
"1276","Chiefs",11,19,"Reds","2011-06-18 19:30:00"
"1277","Crusaders",16,9,"Hurricanes","2011-06-18 21:35:00"
"1278","Waratahs",41,7,"Brumbies","2011-06-18 23:40:00"
"1279","Bulls",23,26,"Sharks","2011-06-19 05:05:00"
"1280","Cheetahs",34,44,"Stormers","2011-06-19 07:10:00"
"1281","Blues",26,13,"Waratahs","2011-06-24 21:35:00"
"1282","Crusaders",36,8,"Sharks","2011-06-25 21:35:00"
"1283","Reds",30,13,"Blues","2011-07-02 23:40:00"
"1284","Stormers",10,29,"Crusaders","2011-07-03 05:05:00"
"1285","Reds",18,13,"Crusaders","2011-07-09 23:40:00"
"1286","Blues",18,19,"Crusaders","2012-02-24 19:35:00"
"1287","Brumbies",19,17,"Force","2012-02-24 21:40:00"
"1288","Bulls",18,13,"Sharks","2012-02-25 06:10:00"
"1289","Chiefs",19,23,"Highlanders","2012-02-25 19:35:00"
"1290","Waratahs",21,25,"Reds","2012-02-25 21:40:00"
"1291","Stormers",39,26,"Hurricanes","2012-02-26 04:05:00"
"1292","Lions",27,25,"Cheetahs","2012-02-26 06:10:00"
"1293","Chiefs",29,14,"Blues","2012-03-02 19:35:00"
"1294","Rebels",19,35,"Waratahs","2012-03-02 21:40:00"
"1295","Lions",28,30,"Hurricanes","2012-03-03 06:10:00"
"1296","Highlanders",27,24,"Crusaders","2012-03-03 19:35:00"
"1297","Reds",35,20,"Force","2012-03-03 21:40:00"
"1298","Cheetahs",19,51,"Bulls","2012-03-04 04:05:00"
"1299","Stormers",15,12,"Sharks","2012-03-04 06:10:00"
"1300","Crusaders",19,24,"Chiefs","2012-03-09 19:35:00"
"1301","Force",19,46,"Hurricanes","2012-03-10 00:05:00"
"1302","Brumbies",24,23,"Cheetahs","2012-03-10 17:35:00"
"1303","Highlanders",18,17,"Waratahs","2012-03-10 19:35:00"
"1304","Reds",11,6,"Rebels","2012-03-10 21:40:00"
"1305","Sharks",32,20,"Lions","2012-03-11 04:05:00"
"1306","Bulls",23,29,"Blues","2012-03-11 06:10:00"
"1307","Chiefs",29,22,"Brumbies","2012-03-16 19:35:00"
"1308","Stormers",27,17,"Blues","2012-03-17 06:10:00"
"1309","Hurricanes",17,19,"Highlanders","2012-03-17 19:35:00"
"1310","Waratahs",20,21,"Force","2012-03-17 21:40:00"
"1311","Sharks",27,22,"Reds","2012-03-18 04:05:00"
"1312","Rebels",26,33,"Cheetahs","2012-03-18 18:10:00"
"1313","Blues",25,26,"Hurricanes","2012-03-23 19:35:00"
"1314","Rebels",30,29,"Force","2012-03-23 21:40:00"
"1315","Waratahs",34,30,"Sharks","2012-03-24 17:35:00"
"1316","Crusaders",28,21,"Cheetahs","2012-03-24 19:35:00"
"1317","Brumbies",33,26,"Highlanders","2012-03-24 21:40:00"
"1318","Bulls",61,8,"Reds","2012-03-25 04:05:00"
"1319","Lions",19,24,"Stormers","2012-03-25 06:10:00"
"1320","Highlanders",43,12,"Rebels","2012-03-30 20:35:00"
"1321","Hurricanes",38,47,"Cheetahs","2012-03-31 19:30:00"
"1322","Chiefs",30,13,"Waratahs","2012-03-31 21:35:00"
"1323","Brumbies",26,29,"Sharks","2012-03-31 23:40:00"
"1324","Force",45,19,"Reds","2012-04-01 01:40:00"
"1325","Lions",13,23,"Crusaders","2012-04-01 06:05:00"
"1326","Stormers",20,17,"Bulls","2012-04-01 08:10:00"
"1327","Rebels",34,23,"Blues","2012-04-05 23:40:00"
"1328","Hurricanes",42,18,"Sharks","2012-04-06 21:35:00"
"1329","Reds",20,13,"Brumbies","2012-04-06 23:40:00"
"1330","Force",12,20,"Chiefs","2012-04-07 01:40:00"
"1331","Highlanders",6,21,"Stormers","2012-04-07 21:35:00"
"1332","Cheetahs",26,5,"Lions","2012-04-08 03:00:00"
"1333","Bulls",32,30,"Crusaders","2012-04-08 05:05:00"
"1334","Blues",23,29,"Sharks","2012-04-13 21:35:00"
"1335","Force",18,23,"Waratahs","2012-04-14 01:10:00"
"1336","Crusaders",31,24,"Stormers","2012-04-14 21:35:00"
"1337","Brumbies",37,6,"Rebels","2012-04-14 23:40:00"
"1338","Cheetahs",33,39,"Chiefs","2012-04-15 05:05:00"
"1339","Lions",18,32,"Bulls","2012-04-15 07:10:00"
"1340","Highlanders",30,27,"Blues","2012-04-20 21:35:00"
"1341","Reds",13,23,"Stormers","2012-04-20 23:40:00"
"1342","Hurricanes",14,42,"Crusaders","2012-04-21 21:35:00"
"1343","Waratahs",30,21,"Rebels","2012-04-21 23:40:00"
"1344","Sharks",12,18,"Chiefs","2012-04-22 05:05:00"
"1345","Bulls",36,34,"Brumbies","2012-04-22 07:10:00"
"1346","Blues",11,23,"Reds","2012-04-27 21:35:00"
"1347","Lions",20,34,"Brumbies","2012-04-28 07:10:00"
"1348","Chiefs",33,14,"Hurricanes","2012-04-28 21:35:00"
"1349","Force",3,17,"Stormers","2012-04-28 23:40:00"
"1350","Cheetahs",33,36,"Highlanders","2012-04-29 05:05:00"
"1351","Waratahs",33,37,"Crusaders","2012-04-29 20:10:00"
"1352","Hurricanes",35,19,"Blues","2012-05-04 21:35:00"
"1353","Rebels",35,41,"Bulls","2012-05-04 23:40:00"
"1354","Chiefs",34,21,"Lions","2012-05-05 21:35:00"
"1355","Brumbies",23,6,"Waratahs","2012-05-05 23:40:00"
"1356","Sharks",28,16,"Highlanders","2012-05-06 05:05:00"
"1357","Cheetahs",17,13,"Force","2012-05-06 07:10:00"
"1358","Crusaders",15,11,"Reds","2012-05-06 19:10:00"
"1359","Blues",25,3,"Lions","2012-05-11 21:35:00"
"1360","Waratahs",24,27,"Bulls","2012-05-11 23:40:00"
"1361","Highlanders",20,26,"Hurricanes","2012-05-12 21:35:00"
"1362","Rebels",28,19,"Crusaders","2012-05-12 23:40:00"
"1363","Sharks",53,11,"Force","2012-05-13 05:05:00"
"1364","Stormers",16,14,"Cheetahs","2012-05-13 07:10:00"
"1365","Reds",42,27,"Chiefs","2012-05-13 20:10:00"
"1366","Hurricanes",25,37,"Brumbies","2012-05-18 21:35:00"
"1367","Highlanders",16,11,"Bulls","2012-05-19 19:30:00"
"1368","Crusaders",59,12,"Blues","2012-05-19 21:35:00"
"1369","Reds",34,20,"Lions","2012-05-19 23:40:00"
"1370","Cheetahs",20,34,"Sharks","2012-05-20 05:05:00"
"1371","Stormers",19,13,"Waratahs","2012-05-20 07:10:00"
"1372","Force",31,32,"Rebels","2012-05-20 20:35:00"
"1373","Chiefs",28,22,"Bulls","2012-05-25 21:35:00"
"1374","Hurricanes",66,24,"Rebels","2012-05-26 19:30:00"
"1375","Blues",20,27,"Highlanders","2012-05-26 21:35:00"
"1376","Brumbies",12,13,"Reds","2012-05-26 23:40:00"
"1377","Force",17,11,"Lions","2012-05-27 01:40:00"
"1378","Cheetahs",35,34,"Waratahs","2012-05-27 05:05:00"
"1379","Sharks",25,20,"Stormers","2012-05-27 07:10:00"
"1380","Crusaders",51,18,"Highlanders","2012-06-01 21:35:00"
"1381","Rebels",19,27,"Brumbies","2012-06-01 23:40:00"
"1382","Blues",34,41,"Chiefs","2012-06-02 21:35:00"
"1383","Waratahs",12,33,"Hurricanes","2012-06-02 23:40:00"
"1384","Lions",38,28,"Sharks","2012-06-03 05:05:00"
"1385","Bulls",14,19,"Stormers","2012-06-03 07:10:00"
"1386","Highlanders",21,27,"Chiefs","2012-06-29 21:35:00"
"1387","Rebels",17,32,"Reds","2012-06-29 23:40:00"
"1388","Crusaders",22,23,"Hurricanes","2012-06-30 21:35:00"
"1389","Force",17,28,"Brumbies","2012-06-30 23:40:00"
"1390","Stormers",27,17,"Lions","2012-07-01 05:05:00"
"1391","Bulls",40,24,"Cheetahs","2012-07-01 07:10:00"
"1392","Chiefs",21,28,"Crusaders","2012-07-06 21:35:00"
"1393","Reds",19,13,"Highlanders","2012-07-06 23:40:00"
"1394","Sharks",32,10,"Bulls","2012-07-07 07:10:00"
"1395","Blues",32,9,"Force","2012-07-07 21:35:00"
"1396","Waratahs",15,19,"Brumbies","2012-07-07 23:40:00"
"1397","Cheetahs",6,13,"Stormers","2012-07-08 03:00:00"
"1398","Lions",37,32,"Rebels","2012-07-08 05:05:00"
"1399","Hurricanes",28,25,"Chiefs","2012-07-13 21:35:00"
"1400","Brumbies",16,30,"Blues","2012-07-14 19:30:00"
"1401","Crusaders",38,24,"Force","2012-07-14 21:35:00"
"1402","Reds",32,16,"Waratahs","2012-07-14 23:40:00"
"1403","Stormers",26,21,"Rebels","2012-07-15 03:00:00"
"1404","Sharks",34,15,"Cheetahs","2012-07-15 05:05:00"
"1405","Bulls",37,20,"Lions","2012-07-15 07:10:00"
"1406","Crusaders",28,13,"Bulls","2012-07-21 21:35:00"
"1407","Reds",17,30,"Sharks","2012-07-21 23:40:00"
"1408","Chiefs",20,17,"Crusaders","2012-07-27 21:35:00"
"1409","Stormers",19,26,"Sharks","2012-07-29 05:05:00"
"1410","Chiefs",37,6,"Sharks","2012-08-04 21:35:00"
"1411","Rebels",30,23,"Force","2013-02-15 21:40:00"
"1412","Brumbies",24,6,"Reds","2013-02-16 21:40:00"
"1413","Highlanders",27,41,"Chiefs","2013-02-22 19:35:00"
"1414","Rebels",13,30,"Brumbies","2013-02-22 21:40:00"
"1415","Bulls",25,17,"Stormers","2013-02-23 06:10:00"
"1416","Hurricanes",20,34,"Blues","2013-02-23 19:35:00"
"1417","Reds",25,17,"Waratahs","2013-02-23 21:40:00"
"1418","Cheetahs",22,29,"Sharks","2013-02-24 04:05:00"
"1419","Kings",22,10,"Force","2013-02-24 06:10:00"
"1420","Blues",34,15,"Crusaders","2013-03-01 19:30:00"
"1421","Waratahs",31,26,"Rebels","2013-03-01 21:20:00"
"1422","Reds",18,12,"Hurricanes","2013-03-01 23:20:00"
"1423","Chiefs",45,3,"Cheetahs","2013-03-02 19:35:00"
"1424","Bulls",36,26,"Force","2013-03-03 04:05:00"
"1425","Sharks",12,6,"Stormers","2013-03-03 06:10:00"
"1426","Hurricanes",29,28,"Crusaders","2013-03-08 19:35:00"
"1427","Rebels",13,23,"Reds","2013-03-08 21:40:00"
"1428","Highlanders",19,36,"Cheetahs","2013-03-09 19:35:00"
"1429","Brumbies",35,6,"Waratahs","2013-03-09 21:40:00"
"1430","Stormers",36,34,"Chiefs","2013-03-10 04:05:00"
"1431","Kings",12,21,"Sharks","2013-03-10 06:10:00"
"1432","Blues",21,28,"Bulls","2013-03-10 16:05:00"
"1433","Highlanders",19,23,"Hurricanes","2013-03-15 19:35:00"
"1434","Waratahs",26,27,"Cheetahs","2013-03-15 21:40:00"
"1435","Kings",24,35,"Chiefs","2013-03-16 06:10:00"
"1436","Crusaders",41,19,"Bulls","2013-03-16 19:35:00"
"1437","Reds",12,19,"Force","2013-03-16 21:40:00"
"1438","Sharks",10,29,"Brumbies","2013-03-17 04:05:00"
"1439","Chiefs",19,7,"Highlanders","2013-03-22 19:35:00"
"1440","Crusaders",55,20,"Kings","2013-03-23 19:35:00"
"1441","Reds",23,18,"Bulls","2013-03-23 21:40:00"
"1442","Force",10,19,"Cheetahs","2013-03-23 23:40:00"
"1443","Sharks",64,7,"Rebels","2013-03-24 04:05:00"
"1444","Stormers",35,22,"Brumbies","2013-03-24 06:10:00"
"1445","Waratahs",30,27,"Blues","2013-03-24 18:05:00"
"1446","Highlanders",33,34,"Reds","2013-03-29 19:35:00"
"1447","Hurricanes",46,30,"Kings","2013-03-30 16:35:00"
"1448","Chiefs",23,16,"Blues","2013-03-30 19:35:00"
"1449","Brumbies",23,20,"Bulls","2013-03-30 21:40:00"
"1450","Cheetahs",34,16,"Rebels","2013-03-31 04:05:00"
"1451","Stormers",14,19,"Crusaders","2013-03-31 06:10:00"
"1452","Waratahs",23,19,"Force","2013-03-31 19:05:00"
"1453","Blues",29,18,"Highlanders","2013-04-05 20:35:00"
"1454","Brumbies",28,28,"Kings","2013-04-05 22:40:00"
"1455","Sharks",21,17,"Crusaders","2013-04-06 07:10:00"
"1456","Hurricanes",41,29,"Waratahs","2013-04-06 21:35:00"
"1457","Force",23,30,"Rebels","2013-04-06 23:40:00"
"1458","Cheetahs",26,24,"Stormers","2013-04-07 06:05:00"
"1459","Highlanders",19,30,"Brumbies","2013-04-12 21:35:00"
"1460","Chiefs",23,31,"Reds","2013-04-13 18:35:00"
"1461","Blues",28,6,"Hurricanes","2013-04-13 21:35:00"
"1462","Rebels",27,30,"Kings","2013-04-13 23:40:00"
"1463","Force",16,14,"Crusaders","2013-04-14 01:40:00"
"1464","Stormers",22,15,"Sharks","2013-04-14 05:05:00"
"1465","Bulls",26,20,"Cheetahs","2013-04-14 07:10:00"
"1466","Hurricanes",22,16,"Force","2013-04-19 21:35:00"
"1467","Waratahs",25,20,"Chiefs","2013-04-19 23:40:00"
"1468","Crusaders",24,8,"Highlanders","2013-04-20 21:35:00"
"1469","Reds",19,19,"Brumbies","2013-04-20 23:40:00"
"1470","Sharks",6,12,"Cheetahs","2013-04-21 05:05:00"
"1471","Kings",0,34,"Bulls","2013-04-21 07:10:00"
"1472","Hurricanes",16,18,"Stormers","2013-04-26 21:35:00"
"1473","Reds",12,11,"Blues","2013-04-26 23:40:00"
"1474","Chiefs",37,29,"Sharks","2013-04-27 21:35:00"
"1475","Brumbies",41,7,"Force","2013-04-27 23:40:00"
"1476","Bulls",30,19,"Waratahs","2013-04-28 05:05:00"
"1477","Cheetahs",26,12,"Kings","2013-04-28 07:10:00"
"1478","Crusaders",30,26,"Rebels","2013-04-28 18:05:00"
"1479","Blues",18,17,"Stormers","2013-05-03 21:35:00"
"1480","Rebels",33,39,"Chiefs","2013-05-03 23:40:00"
"1481","Highlanders",25,22,"Sharks","2013-05-04 21:35:00"
"1482","Force",11,11,"Reds","2013-05-04 23:40:00"
"1483","Kings",10,72,"Waratahs","2013-05-05 05:05:00"
"1484","Bulls",48,14,"Hurricanes","2013-05-05 07:10:00"
"1485","Brumbies",23,30,"Crusaders","2013-05-05 20:05:00"
"1486","Chiefs",22,21,"Force","2013-05-10 21:35:00"
"1487","Reds",32,17,"Sharks","2013-05-10 23:40:00"
"1488","Cheetahs",34,39,"Hurricanes","2013-05-11 07:10:00"
"1489","Blues",36,32,"Rebels","2013-05-11 21:35:00"
"1490","Waratahs",21,15,"Stormers","2013-05-11 23:40:00"
"1491","Kings",34,27,"Highlanders","2013-05-12 05:05:00"
"1492","Hurricanes",12,17,"Chiefs","2013-05-17 21:35:00"
"1493","Rebels",30,21,"Stormers","2013-05-17 23:40:00"
"1494","Force",13,23,"Sharks","2013-05-18 01:40:00"
"1495","Crusaders",23,3,"Blues","2013-05-18 21:35:00"
"1496","Waratahs",28,22,"Brumbies","2013-05-18 23:40:00"
"1497","Bulls",35,18,"Highlanders","2013-05-19 05:05:00"
"1498","Cheetahs",27,13,"Reds","2013-05-19 07:10:00"
"1499","Chiefs",28,19,"Crusaders","2013-05-24 21:35:00"
"1500","Rebels",24,22,"Waratahs","2013-05-24 23:40:00"
"1501","Blues",13,20,"Brumbies","2013-05-25 21:35:00"
"1502","Force",19,18,"Highlanders","2013-05-25 23:40:00"
"1503","Kings",22,34,"Cheetahs","2013-05-26 03:00:00"
"1504","Stormers",20,15,"Reds","2013-05-26 05:05:00"
"1505","Sharks",16,18,"Bulls","2013-05-26 07:10:00"
"1506","Crusaders",23,22,"Waratahs","2013-05-31 21:35:00"
"1507","Brumbies",30,23,"Hurricanes","2013-05-31 23:40:00"
"1508","Highlanders",38,28,"Blues","2013-06-01 21:35:00"
"1509","Reds",33,20,"Rebels","2013-06-01 23:40:00"
"1510","Stormers",19,11,"Kings","2013-06-02 05:05:00"
"1511","Cheetahs",25,30,"Bulls","2013-06-02 07:10:00"
"1512","Brumbies",39,17,"Rebels","2013-06-07 23:40:00"
"1513","Force",13,28,"Waratahs","2013-06-09 20:05:00"
"1514","Chiefs",34,22,"Hurricanes","2013-06-28 21:35:00"
"1515","Highlanders",12,40,"Crusaders","2013-06-29 21:35:00"
"1516","Sharks",22,20,"Blues","2013-06-30 02:50:00"
"1517","Bulls",48,18,"Kings","2013-06-30 05:05:00"
"1518","Stormers",28,3,"Cheetahs","2013-06-30 07:15:00"
"1519","Crusaders",43,15,"Chiefs","2013-07-05 21:35:00"
"1520","Hurricanes",44,49,"Highlanders","2013-07-06 21:35:00"
"1521","Cheetahs",34,13,"Blues","2013-07-07 02:50:00"
"1522","Kings",12,24,"Stormers","2013-07-07 05:05:00"
"1523","Bulls",20,19,"Sharks","2013-07-07 07:15:00"
"1524","Crusaders",25,17,"Hurricanes","2013-07-12 21:35:00"
"1525","Rebels",38,37,"Highlanders","2013-07-12 23:40:00"
"1526","Blues",16,26,"Chiefs","2013-07-13 21:35:00"
"1527","Waratahs",12,14,"Reds","2013-07-13 23:40:00"
"1528","Force",21,15,"Brumbies","2013-07-14 01:40:00"
"1529","Sharks",58,13,"Kings","2013-07-14 05:05:00"
"1530","Stormers",30,13,"Bulls","2013-07-14 07:10:00"
"1531","Crusaders",38,9,"Reds","2013-07-20 21:35:00"
"1532","Brumbies",15,13,"Cheetahs","2013-07-21 20:10:00"
"1533","Chiefs",20,19,"Crusaders","2013-07-27 21:35:00"
"1534","Bulls",23,26,"Brumbies","2013-07-28 05:05:00"
"1535","Chiefs",27,22,"Brumbies","2013-08-03 21:35:00"
"1536","Cheetahs",20,21,"Lions","2014-02-16 04:05:00"
"1537","Sharks",31,16,"Bulls","2014-02-16 06:10:00"
"1538","Crusaders",10,18,"Chiefs","2014-02-21 19:35:00"
"1539","Cheetahs",15,9,"Bulls","2014-02-22 06:10:00"
"1540","Highlanders",29,21,"Blues","2014-02-22 19:35:00"
"1541","Brumbies",17,27,"Reds","2014-02-22 21:40:00"
"1542","Sharks",27,9,"Hurricanes","2014-02-23 04:05:00"
"1543","Lions",34,10,"Stormers","2014-02-23 06:10:00"
"1544","Waratahs",43,21,"Force","2014-02-23 18:05:00"
"1545","Blues",35,24,"Crusaders","2014-02-28 19:35:00"
"1546","Rebels",35,14,"Cheetahs","2014-02-28 21:40:00"
"1547","Stormers",19,18,"Hurricanes","2014-03-01 06:10:00"
"1548","Chiefs",21,19,"Highlanders","2014-03-01 19:35:00"
"1549","Waratahs",32,5,"Reds","2014-03-01 21:40:00"
"1550","Force",14,27,"Brumbies","2014-03-02 00:00:00"
"1551","Bulls",25,17,"Lions","2014-03-02 04:05:00"
"1552","Hurricanes",21,29,"Brumbies","2014-03-07 19:35:00"
"1553","Reds",43,33,"Cheetahs","2014-03-07 21:40:00"
"1554","Crusaders",14,13,"Stormers","2014-03-08 19:35:00"
"1555","Force",32,7,"Rebels","2014-03-08 21:40:00"
"1556","Bulls",38,22,"Blues","2014-03-09 04:05:00"
"1557","Sharks",37,23,"Lions","2014-03-09 06:10:00"
"1558","Chiefs",36,20,"Stormers","2014-03-14 19:35:00"
"1559","Rebels",19,25,"Crusaders","2014-03-14 21:40:00"
"1560","Hurricanes",60,27,"Cheetahs","2014-03-15 16:35:00"
"1561","Highlanders",29,31,"Force","2014-03-15 19:35:00"
"1562","Brumbies",28,23,"Waratahs","2014-03-15 21:40:00"
"1563","Lions",39,36,"Blues","2014-03-16 02:00:00"
"1564","Sharks",35,20,"Reds","2014-03-16 04:05:00"
"1565","Highlanders",35,31,"Hurricanes","2014-03-21 19:35:00"
"1566","Waratahs",32,8,"Rebels","2014-03-21 21:40:00"
"1567","Blues",40,30,"Cheetahs","2014-03-22 19:35:00"
"1568","Brumbies",25,15,"Stormers","2014-03-22 21:40:00"
"1569","Force",18,15,"Chiefs","2014-03-23 00:00:00"
"1570","Lions",23,20,"Reds","2014-03-23 04:05:00"
"1571","Bulls",23,19,"Sharks","2014-03-23 06:10:00"
"1572","Crusaders",26,29,"Hurricanes","2014-03-28 19:35:00"
"1573","Rebels",32,24,"Brumbies","2014-03-28 21:40:00"
"1574","Blues",30,12,"Highlanders","2014-03-29 19:35:00"
"1575","Reds",22,17,"Stormers","2014-03-29 21:40:00"
"1576","Bulls",34,34,"Chiefs","2014-03-30 02:00:00"
"1577","Sharks",32,10,"Waratahs","2014-03-30 04:05:00"
"1578","Highlanders",33,30,"Rebels","2014-04-04 20:35:00"
"1579","Brumbies",26,9,"Blues","2014-04-04 22:40:00"
"1580","Hurricanes",25,20,"Bulls","2014-04-05 21:35:00"
"1581","Reds",29,32,"Force","2014-04-05 23:40:00"
"1582","Cheetahs",43,43,"Chiefs","2014-04-06 04:00:00"
"1583","Lions",7,28,"Crusaders","2014-04-06 06:05:00"
"1584","Stormers",11,22,"Waratahs","2014-04-06 08:10:00"
"1585","Highlanders",27,20,"Bulls","2014-04-11 21:35:00"
"1586","Reds",20,23,"Brumbies","2014-04-11 23:40:00"
"1587","Chiefs",22,16,"Rebels","2014-04-12 21:35:00"
"1588","Force",28,16,"Waratahs","2014-04-12 23:40:00"
"1589","Cheetahs",31,52,"Crusaders","2014-04-13 05:05:00"
"1590","Lions",12,25,"Sharks","2014-04-13 07:10:00"
"1591","Hurricanes",39,20,"Blues","2014-04-18 21:35:00"
"1592","Rebels",22,16,"Force","2014-04-18 23:40:00"
"1593","Chiefs",17,18,"Crusaders","2014-04-19 21:35:00"
"1594","Waratahs",19,12,"Bulls","2014-04-19 23:40:00"
"1595","Sharks",19,8,"Cheetahs","2014-04-20 03:00:00"
"1596","Stormers",18,3,"Lions","2014-04-20 05:05:00"
"1597","Blues",21,13,"Waratahs","2014-04-25 19:35:00"
"1598","Brumbies",41,23,"Chiefs","2014-04-25 21:40:00"
"1599","Sharks",18,34,"Highlanders","2014-04-26 07:10:00"
"1600","Hurricanes",35,21,"Reds","2014-04-26 21:35:00"
"1601","Force",15,9,"Bulls","2014-04-26 23:40:00"
"1602","Cheetahs",35,22,"Stormers","2014-04-27 05:05:00"
"1603","Blues",44,14,"Reds","2014-05-02 21:35:00"
"1604","Rebels",16,22,"Sharks","2014-05-02 23:40:00"
"1605","Crusaders",40,20,"Brumbies","2014-05-03 18:35:00"
"1606","Chiefs",38,8,"Lions","2014-05-03 21:35:00"
"1607","Waratahs",39,30,"Hurricanes","2014-05-03 23:40:00"
"1608","Stormers",29,28,"Highlanders","2014-05-04 03:00:00"
"1609","Bulls",26,21,"Cheetahs","2014-05-04 05:05:00"
"1610","Chiefs",32,20,"Blues","2014-05-09 21:35:00"
"1611","Rebels",15,25,"Hurricanes","2014-05-09 23:40:00"
"1612","Highlanders",23,22,"Lions","2014-05-10 21:35:00"
"1613","Brumbies",16,9,"Sharks","2014-05-10 23:40:00"
"1614","Cheetahs",16,23,"Force","2014-05-11 05:05:00"
"1615","Bulls",28,12,"Stormers","2014-05-11 07:10:00"
"1616","Reds",29,57,"Crusaders","2014-05-11 20:05:00"
"1617","Hurricanes",16,18,"Highlanders","2014-05-16 21:35:00"
"1618","Crusaders",25,30,"Sharks","2014-05-17 21:35:00"
"1619","Reds",27,30,"Rebels","2014-05-17 23:40:00"
"1620","Stormers",24,8,"Force","2014-05-18 05:05:00"
"1621","Cheetahs",27,21,"Brumbies","2014-05-18 07:10:00"
"1622","Waratahs",41,13,"Lions","2014-05-18 20:05:00"
"1623","Blues",23,29,"Sharks","2014-05-23 21:35:00"
"1624","Rebels",19,41,"Waratahs","2014-05-23 23:40:00"
"1625","Bulls",44,23,"Brumbies","2014-05-24 07:10:00"
"1626","Highlanders",30,32,"Crusaders","2014-05-24 19:35:00"
"1627","Hurricanes",45,8,"Chiefs","2014-05-24 21:35:00"
"1628","Force",29,19,"Lions","2014-05-24 23:40:00"
"1629","Stormers",33,0,"Cheetahs","2014-05-25 05:05:00"
"1630","Crusaders",30,7,"Force","2014-05-30 21:35:00"
"1631","Reds",38,31,"Highlanders","2014-05-30 23:40:00"
"1632","Chiefs",17,33,"Waratahs","2014-05-31 18:35:00"
"1633","Blues",37,24,"Hurricanes","2014-05-31 21:35:00"
"1634","Brumbies",37,10,"Rebels","2014-05-31 23:40:00"
"1635","Lions",32,21,"Bulls","2014-06-01 05:05:00"
"1636","Sharks",19,21,"Stormers","2014-06-01 07:10:00"
"1637","Highlanders",29,25,"Chiefs","2014-06-27 21:35:00"
"1638","Rebels",20,36,"Reds","2014-06-27 23:40:00"
"1639","Hurricanes",16,9,"Crusaders","2014-06-28 21:35:00"
"1640","Waratahs",39,8,"Brumbies","2014-06-28 23:40:00"
"1641","Force",14,40,"Blues","2014-06-29 01:45:00"
"1642","Chiefs",24,16,"Hurricanes","2014-07-04 21:35:00"
"1643","Lions",34,17,"Rebels","2014-07-05 07:10:00"
"1644","Crusaders",21,13,"Blues","2014-07-05 21:35:00"
"1645","Force",30,20,"Reds","2014-07-05 23:40:00"
"1646","Stormers",16,0,"Bulls","2014-07-06 05:05:00"
"1647","Cheetahs",27,20,"Sharks","2014-07-06 07:10:00"
"1648","Waratahs",44,16,"Highlanders","2014-07-06 20:05:00"
"1649","Blues",8,11,"Chiefs","2014-07-11 21:35:00"
"1650","Brumbies",47,25,"Force","2014-07-11 23:40:00"
"1651","Bulls",40,7,"Rebels","2014-07-12 07:10:00"
"1652","Crusaders",34,8,"Highlanders","2014-07-12 21:35:00"
"1653","Reds",3,34,"Waratahs","2014-07-12 23:40:00"
"1654","Lions",60,25,"Cheetahs","2014-07-13 05:05:00"
"1655","Stormers",10,34,"Sharks","2014-07-13 07:10:00"
"1656","Brumbies",32,30,"Chiefs","2014-07-19 23:40:00"
"1657","Sharks",31,27,"Highlanders","2014-07-20 05:05:00"
"1658","Crusaders",38,6,"Sharks","2014-07-26 21:35:00"
"1659","Waratahs",26,8,"Brumbies","2014-07-26 23:30:00"
"1660","Waratahs",33,32,"Crusaders","2014-08-02 23:40:00"
"1661","Crusaders",10,20,"Rebels","2015-02-13 19:35:00"
"1662","Brumbies",47,3,"Reds","2015-02-13 21:40:00"
"1663","Lions",8,22,"Hurricanes","2015-02-14 06:10:00"
"1664","Blues",18,23,"Chiefs","2015-02-14 19:35:00"
"1665","Sharks",29,35,"Cheetahs","2015-02-15 04:05:00"
"1666","Bulls",17,29,"Stormers","2015-02-15 06:10:00"
"1667","Waratahs",13,25,"Force","2015-02-15 18:05:00"
"1668","Chiefs",19,17,"Brumbies","2015-02-20 19:35:00"
"1669","Rebels",28,38,"Waratahs","2015-02-20 21:40:00"
"1670","Bulls",13,17,"Hurricanes","2015-02-21 06:10:00"
"1671","Highlanders",20,26,"Crusaders","2015-02-21 19:35:00"
"1672","Reds",18,6,"Force","2015-02-21 21:40:00"
"1673","Stormers",27,16,"Blues","2015-02-22 04:05:00"
"1674","Sharks",29,12,"Lions","2015-02-22 06:10:00"
"1675","Highlanders",20,13,"Reds","2015-02-27 19:35:00"
"1676","Force",13,42,"Hurricanes","2015-02-28 00:00:00"
"1677","Cheetahs",25,24,"Blues","2015-02-28 06:10:00"
"1678","Chiefs",40,16,"Crusaders","2015-02-28 19:35:00"
"1679","Rebels",15,20,"Brumbies","2015-02-28 21:40:00"
"1680","Bulls",43,35,"Sharks","2015-03-01 04:05:00"
"1681","Lions",19,22,"Stormers","2015-03-01 06:10:00"
"1682","Chiefs",17,20,"Highlanders","2015-03-06 19:35:00"
"1683","Brumbies",27,15,"Force","2015-03-06 21:40:00"
"1684","Blues",10,13,"Lions","2015-03-07 19:35:00"
"1685","Reds",5,23,"Waratahs","2015-03-07 21:40:00"
"1686","Cheetahs",20,39,"Bulls","2015-03-08 04:05:00"
"1687","Stormers",29,13,"Sharks","2015-03-08 06:10:00"
"1688","Hurricanes",30,23,"Blues","2015-03-13 19:35:00"
